## Master file format version 2.0           2022.11.01 CAD&CCT

                         2023 MULTI-AGENCY INTENSIVES SCHEDULE

                     Last Updated - March 02, 2023 - CCT

   SESSION      DATE     SESSION    DOY TIME   DUR       STATIONS                             SKED CORR  STATUS  DBC  SUBM DEL 
     TYPE     yyyymmdd     CODE     ddd hh:mm  h:mm                                                     yyyymmdd CODE      days 
--------------------------------------------------------------------------------------------------------------------------------
|IVS-INT-00  |20230327|ii3086      | 86|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230328|i23087      | 87|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230328|v23087      | 87|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|VGOS-INT-S  |20230328|s23087      | 87|19:45| 1:00|MgOeWs                                   |DACH|WETZ|        | VJ |NASA|   0|
|VGOS-INT-TST|20230328|s3087a      | 87|21:05| 0:12|MgWs                                     |NASA|WETZ|        | VT |NASA|   0|
|IVS-INT-1   |20230329|i23088      | 88|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230329|v23088      | 88|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230330|i23089      | 89|18:30| 1:00|KkSvWz                                   |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230330|v23089      | 89|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230330|ii3089      | 89|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230331|i23090      | 90|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230331|v23090      | 90|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
--------------------------------------------------------------------------------------------------------------------------------
|IVS-INT-2   |20230401|q23091      | 91|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230401|b23091      | 91|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230401|c23091      | 91|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-2   |20230402|q23092      | 92|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230402|b23092      | 92|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230402|c23092      | 92|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-S   |20230403|z23093      | 93|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-1   |20230403|i23093      | 93|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230403|v23093      | 93|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230404|i23094      | 94|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230404|v23094      | 94|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230405|i23095      | 95|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230405|v23095      | 95|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230405|ii3095      | 95|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230406|i23096      | 96|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230406|v23096      | 96|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230408|q23098      | 98|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230408|b23098      | 98|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230408|c23098      | 98|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|VGOS-INT-B  |20230409|b23099      | 99|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230409|c23099      | 99|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-1   |20230411|i23101      |101|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230411|v23101      |101|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|VGOS-INT-S  |20230411|s23101      |101|19:45| 1:00|MgWs                                     |DACH|WETZ|        | VJ |NASA|   0|
|VGOS-INT-TST|20230411|s3101a      |101|21:05| 0:12|MgWs                                     |NASA|WETZ|        | VT |NASA|   0|
|IVS-INT-1   |20230412|i23102      |102|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230412|v23102      |102|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230413|i23103      |103|18:30| 1:00|KkSvWz                                   |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230413|v23103      |103|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230413|ii3103      |103|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230414|i23104      |104|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230414|v23104      |104|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230415|q23105      |105|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230415|b23105      |105|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230415|c23105      |105|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-2   |20230416|q23106      |106|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230416|b23106      |106|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230416|c23106      |106|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-S   |20230417|z23107      |107|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-3   |20230417|q23107      |107|07:00| 1:00|NsNyShWz                                 |DACH|BONN|        | XK |NASA|   0|
|IVS-INT-1   |20230417|i23107      |107|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230417|v23107      |107|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230418|i23108      |108|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230418|v23108      |108|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|VGOS-INT-S  |20230418|s23108      |108|19:45| 1:00|MgWs                                     |DACH|WETZ|        | VJ |NASA|   0|
|VGOS-INT-TST|20230418|s3108a      |108|21:05| 0:12|MgWs                                     |NASA|WETZ|        | VT |NASA|   0|
|IVS-INT-1   |20230420|i23110      |110|18:30| 1:00|KkSvWz                                   |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230420|v23110      |110|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230420|ii3110      |110|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230421|i23111      |111|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230421|v23111      |111|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230422|q23112      |112|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230422|b23112      |112|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230422|c23112      |112|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-2   |20230423|q23113      |113|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230423|b23113      |113|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230423|c23113      |113|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-S   |20230424|z23114      |114|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-3   |20230424|q23114      |114|07:00| 1:00|NsNyShWz                                 |DACH|BONN|        | XK |NASA|   0|
|IVS-INT-1   |20230424|i23114      |114|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230424|v23114      |114|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230425|i23115      |115|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230425|v23115      |115|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|VGOS-INT-S  |20230425|s23115      |115|19:45| 1:00|MgWs                                     |DACH|WETZ|        | VJ |NASA|   0|
|VGOS-INT-TST|20230425|s3115a      |115|21:05| 0:12|MgWs                                     |NASA|WETZ|        | VT |NASA|   0|
|IVS-INT-1   |20230426|i23116      |116|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230426|v23116      |116|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230427|i23117      |117|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230427|v23117      |117|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230427|ii3117      |117|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230428|i23118      |118|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230428|v23118      |118|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230429|q23119      |119|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230429|b23119      |119|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230429|c23119      |119|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-2   |20230430|q23120      |120|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230430|b23120      |120|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230430|c23120      |120|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
--------------------------------------------------------------------------------------------------------------------------------
|IVS-INT-1   |20230502|i23122      |122|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230502|v23122      |122|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|VGOS-INT-S  |20230502|s23122      |122|19:45| 1:00|MgWs                                     |DACH|WETZ|        | VJ |NASA|   0|
|VGOS-INT-TST|20230502|s3122a      |122|21:05| 0:12|MgWs                                     |NASA|WETZ|        | VT |NASA|   0|
|IVS-INT-1   |20230503|i23123      |123|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230503|v23123      |123|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230504|i23124      |124|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230504|v23124      |124|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230504|ii3124      |124|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230505|i23125      |125|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230505|v23125      |125|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230506|q23126      |126|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230506|b23126      |126|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230506|c23126      |126|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-2   |20230507|q23127      |127|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230507|b23127      |127|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230507|c23127      |127|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-S   |20230508|z23128      |128|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-3   |20230508|q23128      |128|07:00| 1:00|NsNyShWz                                 |DACH|BONN|        | XK |NASA|   0|
|IVS-INT-1   |20230508|i23128      |128|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230508|v23128      |128|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230509|i23129      |129|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230509|v23129      |129|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|VGOS-INT-S  |20230509|s23129      |129|19:45| 1:00|MgWs                                     |DACH|WETZ|        | VJ |NASA|   0|
|VGOS-INT-TST|20230509|s3129a      |129|21:05| 0:12|MgWs                                     |NASA|WETZ|        | VT |NASA|   0|
|IVS-INT-1   |20230510|i23130      |130|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230510|v23130      |130|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230511|i23131      |131|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230511|v23131      |131|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230511|ii3131      |131|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230512|i23132      |132|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230512|v23132      |132|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230513|q23133      |133|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230513|b23133      |133|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230513|c23133      |133|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-2   |20230514|q23134      |134|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230514|b23134      |134|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230514|c23134      |134|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-S   |20230515|z23135      |135|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-3   |20230515|q23135      |135|07:00| 1:00|NsNyShWz                                 |DACH|BONN|        | XK |NASA|   0|
|IVS-INT-1   |20230515|i23135      |135|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230515|v23135      |135|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230515|ii3135      |135|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230516|i23136      |136|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230516|v23136      |136|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|VGOS-INT-S  |20230516|s23136      |136|19:45| 1:00|MgWs                                     |DACH|WETZ|        | VJ |NASA|   0|
|VGOS-INT-TST|20230516|s3136a      |136|21:05| 0:12|MgWs                                     |NASA|WETZ|        | VT |NASA|   0|
|IVS-INT-1   |20230519|i23139      |139|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230519|v23139      |139|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230520|q23140      |140|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230520|b23140      |140|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230520|c23140      |140|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-2   |20230521|q23141      |141|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230521|b23141      |141|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230521|c23141      |141|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-S   |20230522|z23142      |142|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-3   |20230522|q23142      |142|07:00| 1:00|NsNyShWz                                 |DACH|BONN|        | XK |NASA|   0|
|IVS-INT-1   |20230522|i23142      |142|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230522|v23142      |142|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230523|i23143      |143|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230523|v23143      |143|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|VGOS-INT-S  |20230523|s23143      |143|19:45| 1:00|MgWs                                     |DACH|WETZ|        | VJ |NASA|   0|
|VGOS-INT-TST|20230523|s3143a      |143|21:05| 0:12|MgWs                                     |NASA|WETZ|        | VT |NASA|   0|
|IVS-INT-1   |20230524|i23144      |144|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230524|v23144      |144|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230525|i23145      |145|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230525|v23145      |145|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230525|ii3145      |145|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230526|i23146      |146|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230526|v23146      |146|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230527|q23147      |147|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230527|b23147      |147|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230527|c23147      |147|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|VGOS-INT-B  |20230528|b23148      |148|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230528|c23148      |148|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-S   |20230529|z23149      |149|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-1   |20230530|i23150      |150|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230530|v23150      |150|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|VGOS-INT-S  |20230530|s23150      |150|19:45| 1:00|MgWs                                     |DACH|WETZ|        | VJ |NASA|   0|
|VGOS-INT-TST|20230530|s3150a      |150|21:05| 0:12|MgWs                                     |NASA|WETZ|        | VT |NASA|   0|
|IVS-INT-00  |20230530|ii3150      |150|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230531|i23151      |151|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230531|v23151      |151|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230531|ii3151      |151|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
--------------------------------------------------------------------------------------------------------------------------------
|IVS-INT-1   |20230601|i23152      |152|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230601|v23152      |152|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230602|i23153      |153|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230602|v23153      |153|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230603|q23154      |154|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230603|b23154      |154|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230603|c23154      |154|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-2   |20230604|q23155      |155|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230604|b23155      |155|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230604|c23155      |155|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-S   |20230605|z23156      |156|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-1   |20230605|i23156      |156|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230605|v23156      |156|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230605|ii3156      |156|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230606|i23157      |157|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230606|v23157      |157|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|VGOS-INT-S  |20230606|s23157      |157|19:45| 1:00|MgWs                                     |DACH|WETZ|        | VJ |NASA|   0|
|VGOS-INT-TST|20230606|s3157a      |157|21:05| 0:12|MgWs                                     |NASA|WETZ|        | VT |NASA|   0|
|IVS-INT-1   |20230607|i23158      |158|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230607|v23158      |158|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230608|i23159      |159|18:30| 1:00|KkNy                                     |USNO|WASH|        | XU |NASA|   0|
|IVS-INT-00  |20230608|ii3159      |159|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230609|i23160      |160|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230609|v23160      |160|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230610|q23161      |161|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230610|b23161      |161|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230610|c23161      |161|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-2   |20230611|q23162      |162|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230611|b23162      |162|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230611|c23162      |162|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-S   |20230612|z23163      |163|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-1   |20230612|i23163      |163|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230612|v23163      |163|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230612|ii3163      |163|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230613|i23164      |164|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|IVS-INT-1   |20230614|i23165      |165|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|IVS-INT-00  |20230614|ii3165      |165|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230615|i23166      |166|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230615|v23166      |166|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230616|i23167      |167|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230616|v23167      |167|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230617|q23168      |168|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230617|b23168      |168|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230617|c23168      |168|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-2   |20230618|q23169      |169|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230618|b23169      |169|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230618|c23169      |169|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
